,Found Exit,Group number,Number of friends,Friends,State,Social,Observer,run_id
1024,False,19.0,4.0,"[<__main__.Visitor object at 0x0000017B59692490>, <__main__.Visitor object at 0x0000017B596924D0>, <__main__.Visitor object at 0x0000017B59692550>, <__main__.Visitor object at 0x0000017B59692590>]",Waiting at bar,True,False,0
1025,False,19.0,4.0,"[<__main__.Visitor object at 0x0000017B59692490>, <__main__.Visitor object at 0x0000017B596924D0>, <__main__.Visitor object at 0x0000017B59692510>, <__main__.Visitor object at 0x0000017B59692590>]",Friends far away - timer went off - moving randomly,False,True,0
1026,False,19.0,4.0,"[<__main__.Visitor object at 0x0000017B59692490>, <__main__.Visitor object at 0x0000017B596924D0>, <__main__.Visitor object at 0x0000017B59692510>, <__main__.Visitor object at 0x0000017B59692550>]",Waiting at bar,False,False,0
1027,False,20.0,1.0,[<__main__.Visitor object at 0x0000017B59692610>],Waiting at bar,False,True,0
1028,False,20.0,1.0,[<__main__.Visitor object at 0x0000017B596925D0>],Moving towards bar,True,True,0
1029,False,21.0,1.0,[<__main__.Visitor object at 0x0000017B59692690>],Moving towards toilet,True,False,0
1030,False,21.0,1.0,[<__main__.Visitor object at 0x0000017B59692650>],Friends far away - timer went off - moving randomly,True,False,0
1031,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B59692790>, <__main__.Visitor object at 0x0000017B596927D0>]",Friends far away - not visible,False,True,0
1032,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B59692790>, <__main__.Visitor object at 0x0000017B596927D0>]",No friends in vision - moving randomly,True,True,0
1033,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692790>, <__main__.Visitor object at 0x0000017B596927D0>]",Friends far away - not visible,False,True,0
1034,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B596927D0>]",Moving towards toilet,False,True,0
1035,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B59692790>]",Moving towards toilet,True,False,0
1036,False,23.0,1.0,[<__main__.Visitor object at 0x0000017B59692850>],Waiting at bar,False,True,0
1037,False,23.0,1.0,[<__main__.Visitor object at 0x0000017B59692810>],Waiting at bar,True,True,0
1038,False,24.0,2.0,"[<__main__.Visitor object at 0x0000017B596928D0>, <__main__.Visitor object at 0x0000017B59692910>]",No friends in vision - moving randomly,False,True,0
1039,False,24.0,2.0,"[<__main__.Visitor object at 0x0000017B59692890>, <__main__.Visitor object at 0x0000017B59692910>]",Moving towards toilet,True,True,0
1040,False,24.0,2.0,"[<__main__.Visitor object at 0x0000017B59692890>, <__main__.Visitor object at 0x0000017B596928D0>]",Moving towards bar,True,True,0
1041,False,25.0,1.0,[<__main__.Visitor object at 0x0000017B59692990>],Friends close by - moving randomly,False,True,0
1042,False,25.0,1.0,[<__main__.Visitor object at 0x0000017B59692950>],Waiting at bar,False,False,0
1043,False,26.0,0.0,[],Moving towards toilet,True,True,0
1044,False,27.0,2.0,"[<__main__.Visitor object at 0x0000017B59692A50>, <__main__.Visitor object at 0x0000017B59692A90>]",No friends in vision - moving randomly,False,True,0
1045,False,27.0,2.0,"[<__main__.Visitor object at 0x0000017B59692A10>, <__main__.Visitor object at 0x0000017B59692A90>]",Moving towards bar,True,True,0
1046,False,27.0,2.0,"[<__main__.Visitor object at 0x0000017B59692A10>, <__main__.Visitor object at 0x0000017B59692A50>]",Friends close by - moving randomly,True,True,0
1047,False,28.0,0.0,[],Moving towards toilet,True,True,0
1048,False,29.0,1.0,[<__main__.Visitor object at 0x0000017B59692B50>],No friends in vision - moving randomly,True,True,0
1049,False,29.0,1.0,[<__main__.Visitor object at 0x0000017B59692B10>],Waiting at bar,True,True,0
1050,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692BD0>, <__main__.Visitor object at 0x0000017B59692C10>, <__main__.Visitor object at 0x0000017B59692C50>]",Waiting at bar,True,False,0
1051,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692B90>, <__main__.Visitor object at 0x0000017B59692C10>, <__main__.Visitor object at 0x0000017B59692C50>]",Friends far away - timer went off - moving randomly,True,True,0
1052,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692B90>, <__main__.Visitor object at 0x0000017B59692BD0>, <__main__.Visitor object at 0x0000017B59692C50>]",Waiting at bar,True,True,0
1053,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692B90>, <__main__.Visitor object at 0x0000017B59692BD0>, <__main__.Visitor object at 0x0000017B59692C10>]",Waiting at bar,True,True,0
1054,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692CD0>, <__main__.Visitor object at 0x0000017B59692D10>, <__main__.Visitor object at 0x0000017B59692D50>]",Friends far away - timer went off - moving randomly,True,True,0
1055,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692C90>, <__main__.Visitor object at 0x0000017B59692D10>, <__main__.Visitor object at 0x0000017B59692D50>]",Moving towards toilet,True,True,0
1056,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692C90>, <__main__.Visitor object at 0x0000017B59692CD0>, <__main__.Visitor object at 0x0000017B59692D50>]",Moving towards bar,True,False,0
1057,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692C90>, <__main__.Visitor object at 0x0000017B59692CD0>, <__main__.Visitor object at 0x0000017B59692D10>]",No friends in vision - moving randomly,True,False,0
1058,False,32.0,2.0,"[<__main__.Visitor object at 0x0000017B59692DD0>, <__main__.Visitor object at 0x0000017B59692E10>]",Friends far away - moving closer,True,False,0
1059,False,32.0,2.0,"[<__main__.Visitor object at 0x0000017B59692D90>, <__main__.Visitor object at 0x0000017B59692E10>]",No friends in vision - moving randomly,False,True,0
1060,False,32.0,2.0,"[<__main__.Visitor object at 0x0000017B59692D90>, <__main__.Visitor object at 0x0000017B59692DD0>]",No friends in vision - moving randomly,False,False,0
1061,False,33.0,0.0,[],No friends in vision - moving randomly,True,False,0
1062,False,34.0,0.0,[],Moving towards toilet,True,False,0
1063,,,,,,,,0
1064,,,,,,,,0
1065,,,,,,,,0
1066,,,,,,,,0
1067,,,,,,,,0
1068,,,,,,,,0
1069,,,,,,,,0
1070,False,0.0,1.0,[<__main__.Visitor object at 0x0000017B3297F650>],Moving towards toilet,True,True,0
1071,False,0.0,1.0,[<__main__.Visitor object at 0x0000017B59691490>],Waiting at bar,False,False,0
1072,False,1.0,2.0,"[<__main__.Visitor object at 0x0000017B572511D0>, <__main__.Visitor object at 0x0000017B57251CD0>]",Moving towards toilet,False,False,0
1073,False,1.0,2.0,"[<__main__.Visitor object at 0x0000017B5739BE10>, <__main__.Visitor object at 0x0000017B57251CD0>]",Moving towards toilet,False,False,0
1074,False,1.0,2.0,"[<__main__.Visitor object at 0x0000017B5739BE10>, <__main__.Visitor object at 0x0000017B572511D0>]",Moving towards toilet,True,True,0
1075,False,2.0,2.0,"[<__main__.Visitor object at 0x0000017B57252190>, <__main__.Visitor object at 0x0000017B596917D0>]",Friends close by - moving randomly,True,True,0
1076,False,2.0,2.0,"[<__main__.Visitor object at 0x0000017B32671550>, <__main__.Visitor object at 0x0000017B596917D0>]",Friends close by - moving randomly,True,True,0
1077,False,2.0,2.0,"[<__main__.Visitor object at 0x0000017B32671550>, <__main__.Visitor object at 0x0000017B57252190>]",Waiting at bar,True,True,0
1078,False,3.0,0.0,[],Moving towards toilet,False,False,0
1079,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B59691890>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B596918D0>, <__main__.Visitor object at 0x0000017B59691910>]",Moving towards toilet,True,False,0
1080,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B5635A0D0>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B596918D0>, <__main__.Visitor object at 0x0000017B59691910>]",Moving towards bar,False,True,0
1081,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B5635A0D0>, <__main__.Visitor object at 0x0000017B59691890>, <__main__.Visitor object at 0x0000017B596918D0>, <__main__.Visitor object at 0x0000017B59691910>]",Waiting at bar,True,True,0
1082,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B5635A0D0>, <__main__.Visitor object at 0x0000017B59691890>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B59691910>]",Friends far away - not visible,False,True,0
1083,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B5635A0D0>, <__main__.Visitor object at 0x0000017B59691890>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B596918D0>]",Moving towards toilet,False,True,0
1084,False,5.0,0.0,[],Moving towards toilet,True,False,0
1085,False,6.0,2.0,"[<__main__.Visitor object at 0x0000017B596919D0>, <__main__.Visitor object at 0x0000017B59691A10>]",Moving towards bar,False,True,0
1086,False,6.0,2.0,"[<__main__.Visitor object at 0x0000017B59691990>, <__main__.Visitor object at 0x0000017B59691A10>]",Moving towards toilet,True,False,0
1087,False,6.0,2.0,"[<__main__.Visitor object at 0x0000017B59691990>, <__main__.Visitor object at 0x0000017B596919D0>]",Friends far away - not visible,False,False,0
1088,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B10>, <__main__.Visitor object at 0x0000017B59691B50>]",Moving towards bar,True,True,0
1089,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B10>, <__main__.Visitor object at 0x0000017B59691B50>]",Waiting at bar,True,False,0
1090,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691B10>, <__main__.Visitor object at 0x0000017B59691B50>]",Waiting at bar,False,False,0
1091,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B50>]",Moving towards bar,True,True,0
1092,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B10>]",Moving towards toilet,True,True,0
1093,False,8.0,1.0,[<__main__.Visitor object at 0x0000017B59691BD0>],Moving towards toilet,True,False,0
1094,False,8.0,1.0,[<__main__.Visitor object at 0x0000017B59691B90>],Waiting at bar,True,True,0
1095,False,9.0,0.0,[],Waiting at bar,False,True,0
1096,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C90>, <__main__.Visitor object at 0x0000017B59691CD0>, <__main__.Visitor object at 0x0000017B59691D10>]",Moving towards bar,True,False,0
1097,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C50>, <__main__.Visitor object at 0x0000017B59691CD0>, <__main__.Visitor object at 0x0000017B59691D10>]",Moving towards toilet,False,False,0
1098,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C50>, <__main__.Visitor object at 0x0000017B59691C90>, <__main__.Visitor object at 0x0000017B59691D10>]",Moving towards toilet,True,False,0
1099,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C50>, <__main__.Visitor object at 0x0000017B59691C90>, <__main__.Visitor object at 0x0000017B59691CD0>]",Waiting at bar,True,True,0
1100,False,11.0,3.0,"[<__main__.Visitor object at 0x0000017B59691D90>, <__main__.Visitor object at 0x0000017B59691DD0>, <__main__.Visitor object at 0x0000017B59691E10>]",Friends close by - moving randomly,True,True,0
1101,False,11.0,3.0,"[<__main__.Visitor object at 0x0000017B59691D50>, <__main__.Visitor object at 0x0000017B59691DD0>, <__main__.Visitor object at 0x0000017B59691E10>]",Moving towards bar,True,True,0
1102,False,11.0,3.0,"[<__main__.Visitor object at 0x0000017B59691D50>, <__main__.Visitor object at 0x0000017B59691D90>, <__main__.Visitor object at 0x0000017B59691E10>]",Moving towards toilet,True,True,0
1103,False,11.0,3.0,"[<__main__.Visitor object at 0x0000017B59691D50>, <__main__.Visitor object at 0x0000017B59691D90>, <__main__.Visitor object at 0x0000017B59691DD0>]",Waiting at bar,False,True,0
1104,False,12.0,0.0,[],Waiting at bar,False,False,0
1105,False,13.0,1.0,[<__main__.Visitor object at 0x0000017B59691ED0>],No friends in vision - moving randomly,False,True,0
1106,False,13.0,1.0,[<__main__.Visitor object at 0x0000017B59691E90>],Waiting at bar,False,True,0
1107,False,14.0,4.0,"[<__main__.Visitor object at 0x0000017B59691F50>, <__main__.Visitor object at 0x0000017B59691F90>, <__main__.Visitor object at 0x0000017B59691FD0>, <__main__.Visitor object at 0x0000017B59692010>]",Moving towards bar,True,True,0
1108,False,14.0,4.0,"[<__main__.Visitor object at 0x0000017B59691F10>, <__main__.Visitor object at 0x0000017B59691F90>, <__main__.Visitor object at 0x0000017B59691FD0>, <__main__.Visitor object at 0x0000017B59692010>]",Friends close by - moving randomly,False,False,0
1109,False,14.0,4.0,"[<__main__.Visitor object at 0x0000017B59691F10>, <__main__.Visitor object at 0x0000017B59691F50>, <__main__.Visitor object at 0x0000017B59691FD0>, <__main__.Visitor object at 0x0000017B59692010>]",Waiting at bar,False,False,0
1110,False,14.0,4.0,"[<__main__.Visitor object at 0x0000017B59691F10>, <__main__.Visitor object at 0x0000017B59691F50>, <__main__.Visitor object at 0x0000017B59691F90>, <__main__.Visitor object at 0x0000017B59692010>]",Friends close by - moving randomly,True,True,0
1111,False,14.0,4.0,"[<__main__.Visitor object at 0x0000017B59691F10>, <__main__.Visitor object at 0x0000017B59691F50>, <__main__.Visitor object at 0x0000017B59691F90>, <__main__.Visitor object at 0x0000017B59691FD0>]",Waiting at bar,True,False,0
1112,False,15.0,3.0,"[<__main__.Visitor object at 0x0000017B59692090>, <__main__.Visitor object at 0x0000017B596920D0>, <__main__.Visitor object at 0x0000017B59692110>]",Waiting at bar,True,True,0
1113,False,15.0,3.0,"[<__main__.Visitor object at 0x0000017B59692050>, <__main__.Visitor object at 0x0000017B596920D0>, <__main__.Visitor object at 0x0000017B59692110>]",Friends far away - timer went off - moving randomly,True,False,0
1114,False,15.0,3.0,"[<__main__.Visitor object at 0x0000017B59692050>, <__main__.Visitor object at 0x0000017B59692090>, <__main__.Visitor object at 0x0000017B59692110>]",Friends far away - not visible,True,True,0
1115,False,15.0,3.0,"[<__main__.Visitor object at 0x0000017B59692050>, <__main__.Visitor object at 0x0000017B59692090>, <__main__.Visitor object at 0x0000017B596920D0>]",Moving towards toilet,True,True,0
1116,False,16.0,3.0,"[<__main__.Visitor object at 0x0000017B59692190>, <__main__.Visitor object at 0x0000017B596921D0>, <__main__.Visitor object at 0x0000017B59692210>]",Waiting at bar,False,True,0
1117,False,16.0,3.0,"[<__main__.Visitor object at 0x0000017B59692150>, <__main__.Visitor object at 0x0000017B596921D0>, <__main__.Visitor object at 0x0000017B59692210>]",No friends in vision - moving randomly,True,False,0
1118,False,16.0,3.0,"[<__main__.Visitor object at 0x0000017B59692150>, <__main__.Visitor object at 0x0000017B59692190>, <__main__.Visitor object at 0x0000017B59692210>]",Waiting at bar,True,True,0
1119,False,16.0,3.0,"[<__main__.Visitor object at 0x0000017B59692150>, <__main__.Visitor object at 0x0000017B59692190>, <__main__.Visitor object at 0x0000017B596921D0>]",Friends close by - moving randomly,False,True,0
1120,False,17.0,3.0,"[<__main__.Visitor object at 0x0000017B59692290>, <__main__.Visitor object at 0x0000017B596922D0>, <__main__.Visitor object at 0x0000017B59692310>]",Friends close by - moving randomly,False,False,0
1121,False,17.0,3.0,"[<__main__.Visitor object at 0x0000017B59692250>, <__main__.Visitor object at 0x0000017B596922D0>, <__main__.Visitor object at 0x0000017B59692310>]",No friends in vision - moving randomly,False,False,0
1122,False,17.0,3.0,"[<__main__.Visitor object at 0x0000017B59692250>, <__main__.Visitor object at 0x0000017B59692290>, <__main__.Visitor object at 0x0000017B59692310>]",Waiting at bar,True,True,0
1123,False,17.0,3.0,"[<__main__.Visitor object at 0x0000017B59692250>, <__main__.Visitor object at 0x0000017B59692290>, <__main__.Visitor object at 0x0000017B596922D0>]",Waiting at bar,True,False,0
